sid,att_n,e1,e2,ok,res,inv_b4,reason,novel,str_typ,str_len,t_since,_timestamp,_datetime,reasoning_type,game_phase,cumulative_success,cumulative_rate,windowed_success,attempts_since_success
456789,52,house,house,True,village,36,house and house should create village,True,success,1,2.92290997505188,1754771691.070401,2025-08-09 22:34:51.070402,Systematic,Mid (51-100),33,0.6346153846153846,0.4,0
456789,53,village,village,True,city,37,village and village should create city,True,success,2,2.9610769748687744,1754771694.0316858,2025-08-09 22:34:54.031688,Systematic,Mid (51-100),34,0.6415094339622641,0.5,0
456789,54,city,city,False,,38,city and city should create metropolis or country,True,success,3,3.1977531909942627,1754771697.2295208,2025-08-09 22:34:57.229522,Systematic,Mid (51-100),34,0.6296296296296297,0.5,1
456789,55,ocean,ocean,False,,38,ocean and ocean should create planet,True,failure,1,6.087338209152222,1754771700.119168,2025-08-09 22:35:00.119169,Systematic,Mid (51-100),34,0.6181818181818182,0.4,2
456789,56,continent,ocean,True,planet,38,continent and ocean should create planet,True,failure,2,8.82873821258545,1754771702.8605351,2025-08-09 22:35:02.860536,Systematic,Mid (51-100),35,0.625,0.5,0
456789,57,planet,planet,True,solar system,39,planet and planet should create solar system,True,success,1,2.9853157997131348,1754771705.845977,2025-08-09 22:35:05.845978,Systematic,Mid (51-100),36,0.631578947368421,0.6,0
456789,58,energy,energy,False,,40,energy and energy should create power or lightning,True,success,2,3.0004169940948486,1754771708.84689,2025-08-09 22:35:08.846900,Systematic,Mid (51-100),36,0.6206896551724138,0.5,1
456789,59,explosion,explosion,True,atomic bomb,40,explosion and explosion should create big bang,True,failure,1,6.4410319328308105,1754771712.2871711,2025-08-09 22:35:12.287173,Systematic,Mid (51-100),37,0.6271186440677966,0.6,0
456789,60,wind,wind,True,tornado,41,wind and wind should create tornado or hurricane,True,success,1,3.143399953842163,1754771715.430708,2025-08-09 22:35:15.430709,Systematic,Mid (51-100),38,0.6333333333333333,0.7,0
456789,61,warmth,water,False,,42,warmth and water should create hot water or tea,True,success,2,3.372476100921631,1754771718.803286,2025-08-09 22:35:18.803287,Systematic,Mid (51-100),38,0.6229508196721312,0.6,1
456789,62,steam,steam,False,,42,steam and steam should create cloud,True,failure,1,6.225190877914429,1754771721.6560042,2025-08-09 22:35:21.656006,Systematic,Mid (51-100),38,0.6129032258064516,0.5,2
456789,63,smoke,smoke,False,,42,smoke and smoke should create cloud or fog,True,failure,2,9.118098020553589,1754771724.549035,2025-08-09 22:35:24.549037,Systematic,Mid (51-100),38,0.6031746031746031,0.4,3
456789,64,mist,mist,False,,42,mist and mist should create fog or cloud,True,failure,3,12.131307125091553,1754771727.56213,2025-08-09 22:35:27.562132,Systematic,Mid (51-100),38,0.59375,0.4,4
456789,65,wind,mist,False,,42,wind and mist should create cloud,True,failure,4,16.095684051513672,1754771731.5264928,2025-08-09 22:35:31.526494,Systematic,Mid (51-100),38,0.5846153846153846,0.4,5
456789,66,wind,steam,False,,42,wind and steam should create cloud,True,failure,5,20.309973001480103,1754771735.7407858,2025-08-09 22:35:35.740788,Systematic,Mid (51-100),38,0.5757575757575758,0.3,6
456789,67,pressure,steam,True,geyser,42,pressure and steam should create engine,False,failure,6,23.07058811187744,1754771738.50132,2025-08-09 22:35:38.501321,Systematic,Mid (51-100),39,0.582089552238806,0.3,0
456789,68,energy,water,False,,42,energy and water should create life,True,success,1,3.793591022491455,1754771742.295,2025-08-09 22:35:42.295001,Systematic,Mid (51-100),39,0.5735294117647058,0.3,1
456789,69,ocean,energy,False,,42,ocean and energy should create life,True,failure,1,6.766441106796265,1754771745.2678971,2025-08-09 22:35:45.267898,Systematic,Mid (51-100),39,0.5652173913043478,0.2,2
456789,70,sea,energy,False,,42,sea and energy should create life,True,failure,2,10.090337991714478,1754771748.591767,2025-08-09 22:35:48.591768,Systematic,Mid (51-100),39,0.5571428571428572,0.1,3
456789,71,lake,energy,False,,42,lake and energy should create life,True,failure,3,12.867045164108276,1754771751.368511,2025-08-09 22:35:51.368512,Systematic,Mid (51-100),39,0.5492957746478874,0.1,4
456789,72,pond,energy,False,,42,pond and energy should create life,True,failure,4,15.96385908126831,1754771754.46528,2025-08-09 22:35:54.465281,Systematic,Mid (51-100),39,0.5416666666666666,0.1,5
456789,73,puddle,energy,False,,42,puddle and energy should create life,True,failure,5,18.58986496925354,1754771757.0913138,2025-08-09 22:35:57.091315,Systematic,Mid (51-100),39,0.5342465753424658,0.1,6
456789,74,mud,energy,False,,42,mud and energy should create life,True,failure,6,21.868582248687744,1754771760.370018,2025-08-09 22:36:00.370020,Systematic,Mid (51-100),39,0.527027027027027,0.1,7
456789,75,warmth,earth,False,,42,warmth and earth should create life or plant,True,failure,7,24.61171007156372,1754771763.1131442,2025-08-09 22:36:03.113145,Systematic,Mid (51-100),39,0.52,0.1,8
456789,76,heat,sand,False,,42,heat and sand should create glass or desert,True,failure,8,27.77599716186523,1754771766.277494,2025-08-09 22:36:06.277495,Systematic,Mid (51-100),39,0.5131578947368421,0.1,9
456789,77,heat,stone,False,,42,heat and stone should create lava or metal,True,failure,9,30.655675172805783,1754771769.1572108,2025-08-09 22:36:09.157214,Systematic,Mid (51-100),39,0.5064935064935064,0.0,10
456789,78,heat,mud,False,,42,heat and mud should create clay or brick,True,failure,10,33.842939138412476,1754771772.344353,2025-08-09 22:36:12.344354,Systematic,Mid (51-100),39,0.5,0.0,11
456789,79,heat,clay,False,,42,heat and clay should create pottery,True,failure,11,36.74250602722168,1754771775.243955,2025-08-09 22:36:15.243956,Systematic,Mid (51-100),39,0.4936708860759494,0.0,12
456789,80,pressure,stone,True,granite,42,pressure and stone should create coal or diamond,True,failure,12,40.0171320438385,1754771778.5186071,2025-08-09 22:36:18.518608,Systematic,Mid (51-100),40,0.5,0.1,0
456789,81,pressure,mud,False,,43,pressure and mud should create rock or fossil,True,success,1,3.191361665725708,1754771781.710065,2025-08-09 22:36:21.710066,Systematic,Mid (51-100),40,0.49382716049382713,0.1,1
456789,82,warmth,wind,False,,43,warmth and wind should create desert or hot air,True,failure,1,6.198916912078857,1754771784.717629,2025-08-09 22:36:24.717630,Systematic,Mid (51-100),40,0.4878048780487805,0.1,2
456789,83,dune,dune,False,,43,dune and dune should create desert,True,failure,2,9.357992887496948,1754771787.87675,2025-08-09 22:36:27.876752,Systematic,Mid (51-100),40,0.4819277108433735,0.1,3
456789,84,sand,sand,True,desert,43,sand and sand should create desert or beach,True,failure,3,12.40545105934143,1754771790.92424,2025-08-09 22:36:30.924241,Systematic,Mid (51-100),41,0.4880952380952381,0.2,0
456789,85,sand,ocean,True,beach,44,sand and ocean should create beach,True,success,1,3.128931999206543,1754771794.053329,2025-08-09 22:36:34.053330,Systematic,Mid (51-100),42,0.49411764705882355,0.3,0
456789,86,sand,sea,False,,45,sand and sea should create beach,True,success,2,4.4177939891815186,1754771798.471248,2025-08-09 22:36:38.471250,Systematic,Mid (51-100),42,0.4883720930232558,0.3,1
456789,87,desert,water,True,oasis,45,desert and water should create oasis,True,failure,1,10.29908013343811,1754771804.352524,2025-08-09 22:36:44.352525,Systematic,Mid (51-100),43,0.4942528735632184,0.4,0
456789,88,tornado,tornado,False,,46,tornado and tornado should create hurricane,True,success,1,3.377732753753662,1754771807.730382,2025-08-09 22:36:47.730383,Systematic,Mid (51-100),43,0.48863636363636365,0.4,1
456789,89,tornado,ocean,True,hurricane,46,tornado and ocean should create hurricane,True,failure,1,6.2828569412231445,1754771810.635531,2025-08-09 22:36:50.635532,Systematic,Mid (51-100),44,0.4943820224719101,0.5,0
456789,90,tornado,sea,False,,47,tornado and sea should create hurricane,True,success,1,3.2769222259521484,1754771813.912579,2025-08-09 22:36:53.912580,Systematic,Mid (51-100),44,0.4888888888888889,0.4,1
456789,91,hurricane,hurricane,False,,47,hurricane and hurricane should create storm,True,failure,1,6.19901704788208,1754771816.834657,2025-08-09 22:36:56.834658,Systematic,Mid (51-100),44,0.4835164835164835,0.4,2
456789,92,geyser,geyser,False,,47,geyser and geyser should create hot spring,True,failure,2,9.1304771900177,1754771819.76612,2025-08-09 22:36:59.766121,Systematic,Mid (51-100),44,0.4782608695652174,0.4,3
456789,93,warmth,warmth,False,,47,warmth and warmth should create heat,True,failure,3,12.312116146087646,1754771822.947773,2025-08-09 22:37:02.947775,Systematic,Mid (51-100),44,0.4731182795698925,0.4,4
456789,94,dust,dust,False,,47,dust and dust should create more dust or sandstorm,True,failure,4,15.296216011047363,1754771825.931871,2025-08-09 22:37:05.931872,Systematic,Mid (51-100),44,0.46808510638297873,0.3,5
456789,95,clay,clay,False,,47,clay and clay should create pot,True,failure,5,18.219749212265015,1754771828.8553998,2025-08-09 22:37:08.855401,Systematic,Mid (51-100),44,0.4631578947368421,0.2,6
456789,96,pressure,clay,False,,47,pressure and clay should create pottery or brick,True,failure,6,21.617112159729004,1754771832.252915,2025-08-09 22:37:12.252917,Systematic,Mid (51-100),44,0.4583333333333333,0.2,7
456789,97,volcano,water,False,,47,volcano and water should create steam or island,True,failure,7,24.747210025787354,1754771835.382845,2025-08-09 22:37:15.382846,Systematic,Mid (51-100),44,0.4536082474226804,0.1,8
456789,98,volcano,ocean,True,island,47,volcano and ocean should create island,True,failure,8,28.41468501091003,1754771839.050452,2025-08-09 22:37:19.050456,Systematic,Mid (51-100),45,0.45918367346938777,0.2,0
456789,99,island,island,True,archipelago,48,island and island should create archipelago,True,success,1,2.9227588176727295,1754771841.9733372,2025-08-09 22:37:21.973338,Systematic,Mid (51-100),46,0.46464646464646464,0.2,0
456789,100,heat,fire,False,,49,heat and fire should create sun or plasma,True,success,2,3.5138888359069824,1754771845.48736,2025-08-09 22:37:25.487361,Systematic,Mid (51-100),46,0.46,0.2,1
456789,101,energy,fire,False,,49,energy and fire should create plasma or lightning,True,failure,1,6.483867883682251,1754771848.457314,2025-08-09 22:37:28.457316,Systematic,Late (101-150),46,0.45544554455445546,0.2,2
456789,102,solar system,solar system,True,galaxy,49,solar system and solar system should create galaxy,True,failure,2,9.853173017501833,1754771851.826881,2025-08-09 22:37:31.826883,Systematic,Late (101-150),47,0.46078431372549017,0.3,0
456789,103,galaxy,galaxy,True,galaxy cluster,50,galaxy and galaxy should create universe,True,success,1,3.16373610496521,1754771854.990773,2025-08-09 22:37:34.990775,Systematic,Late (101-150),48,0.46601941747572817,0.4,0
456789,104,galaxy cluster,galaxy cluster,True,universe,51,galaxy cluster and galaxy cluster should create universe,True,success,2,2.9072699546813965,1754771857.8982038,2025-08-09 22:37:37.898206,Systematic,Late (101-150),49,0.47115384615384615,0.5,0
456789,105,universe,universe,False,,52,universe and universe should create multiverse,True,success,3,3.4611780643463135,1754771861.359482,2025-08-09 22:37:41.359483,Systematic,Late (101-150),49,0.4666666666666667,0.5,1
456789,106,land,ocean,False,,52,land and ocean should create beach or coast,True,failure,1,6.455002069473267,1754771864.3533142,2025-08-09 22:37:44.353315,Systematic,Late (101-150),49,0.46226415094339623,0.5,2
456789,107,continent,continent,False,,52,continent and continent should create supercontinent,True,failure,2,9.589884281158447,1754771867.488258,2025-08-09 22:37:47.488259,Systematic,Late (101-150),49,0.45794392523364486,0.5,3
456789,108,beach,beach,False,,52,beach and beach should create coast,True,failure,3,12.456066131591797,1754771870.3544052,2025-08-09 22:37:50.354406,Systematic,Late (101-150),49,0.4537037037037037,0.4,4
456789,109,wind,fire,False,,52,wind and fire should create wildfire,True,failure,4,15.183324098587036,1754771873.0816262,2025-08-09 22:37:53.081627,Systematic,Late (101-150),49,0.44954128440366975,0.3,5
456789,110,smoke,air,False,,52,smoke and air should create cloud or smog,True,failure,5,18.363490104675293,1754771876.261856,2025-08-09 22:37:56.261858,Systematic,Late (101-150),49,0.44545454545454544,0.3,6
456789,111,smoke,city,True,smog,52,smoke and city should create smog,True,failure,6,21.495692014694217,1754771879.394058,2025-08-09 22:37:59.394059,Systematic,Late (101-150),50,0.45045045045045046,0.4,0
456789,112,smog,wind,False,,53,smog and wind should create air pollution or acid rain,True,success,1,3.1063930988311768,1754771882.500572,2025-08-09 22:38:02.500573,Systematic,Late (101-150),50,0.44642857142857145,0.3,1
456789,113,pressure,lava,True,eruption,53,pressure and lava should create diamond or coal,True,failure,1,5.87000298500061,1754771885.2642272,2025-08-09 22:38:05.264228,Systematic,Late (101-150),51,0.45132743362831856,0.3,0
456789,114,energy,planet,False,,54,energy and planet should create star or life,True,success,1,3.031280755996704,1754771888.2956648,2025-08-09 22:38:08.295667,Systematic,Late (101-150),51,0.4473684210526316,0.2,1
456789,115,fire,planet,True,sun,54,fire and planet should create star or sun,True,failure,1,5.797188758850098,1754771891.061566,2025-08-09 22:38:11.061567,Systematic,Late (101-150),52,0.45217391304347826,0.3,0
456789,116,sun,sun,False,,55,sun and sun should create binary star,True,success,1,3.6631460189819336,1754771894.72485,2025-08-09 22:38:14.724851,Systematic,Late (101-150),52,0.4482758620689655,0.3,1
456789,117,sun,planet,False,,55,sun and planet should create solar system,True,failure,1,6.61676025390625,1754771897.6786618,2025-08-09 22:38:17.678664,Systematic,Late (101-150),52,0.4444444444444444,0.3,2
456789,118,planet,air,True,atmosphere,55,planet and air should create atmosphere,True,failure,2,9.447091102600098,1754771900.5088131,2025-08-09 22:38:20.508814,Systematic,Late (101-150),53,0.4491525423728814,0.4,0
456789,119,atmosphere,sun,True,"aurora, sky",56,atmosphere and sun should create sky or climate,True,success,1,3.077394962310791,1754771903.5863402,2025-08-09 22:38:23.586341,Systematic,Late (101-150),54,0.453781512605042,0.5,0
456789,120,sky,sun,True,day,58,sky and sun should create day or weather,True,success,2,3.895745038986206,1754771907.482222,2025-08-09 22:38:27.482223,Systematic,Late (101-150),55,0.4583333333333333,0.6,0
456789,121,sky,wind,False,,59,sky and wind should create weather or cloud,True,success,3,3.2656090259552,1754771910.74798,2025-08-09 22:38:30.747981,Systematic,Late (101-150),55,0.45454545454545453,0.5,1
456789,122,sky,water,True,cloud,59,sky and water should create rain or cloud,True,failure,1,5.975542068481445,1754771913.4579551,2025-08-09 22:38:33.457956,Systematic,Late (101-150),56,0.45901639344262296,0.6,0
456789,123,cloud,water,True,rain,60,cloud and water should create rain,True,success,1,3.007966995239258,1754771916.466065,2025-08-09 22:38:36.466066,Systematic,Late (101-150),57,0.4634146341463415,0.6,0
456789,124,rain,earth,False,,61,rain and earth should create plant or life,True,success,2,2.921717882156372,1754771919.387914,2025-08-09 22:38:39.387915,Systematic,Late (101-150),57,0.4596774193548387,0.6,1
456789,125,rain,sun,True,rainbow,61,rain and sun should create rainbow,True,failure,1,5.999242067337036,1754771922.4654348,2025-08-09 22:38:42.465436,Systematic,Late (101-150),58,0.464,0.6,0
456789,126,day,day,False,,62,day and day should create time,True,success,1,2.9295051097869873,1754771925.395061,2025-08-09 22:38:45.395062,Systematic,Late (101-150),58,0.4603174603174603,0.6,1
456789,127,cloud,cloud,True,storm,62,cloud and cloud should create storm,True,failure,1,6.0804972648620605,1754771928.5460732,2025-08-09 22:38:48.546075,Systematic,Late (101-150),59,0.4645669291338583,0.7,0
456789,128,storm,energy,True,lightning,63,storm and energy should create lightning,True,success,1,2.845155715942383,1754771931.3913972,2025-08-09 22:38:51.391398,Systematic,Late (101-150),60,0.46875,0.7,0
456789,129,lightning,sand,False,,64,lightning and sand should create glass or fulgurite,True,success,2,3.3240647315979004,1754771934.715613,2025-08-09 22:38:54.715614,Systematic,Late (101-150),60,0.46511627906976744,0.6,1
456789,130,lightning,water,False,,64,lightning and water should create electricity or energy,True,failure,1,6.9014928340911865,1754771938.293033,2025-08-09 22:38:58.293034,Systematic,Late (101-150),60,0.46153846153846156,0.5,2
456789,131,lightning,air,False,,64,lightning and air should create electricity or plasma,True,failure,2,10.06200075149536,1754771941.4535391,2025-08-09 22:39:01.453540,Systematic,Late (101-150),60,0.4580152671755725,0.5,3
456789,132,rainbow,glass,True,prism,64,rainbow and glass should create prism,True,failure,3,13.053488731384276,1754771944.44503,2025-08-09 22:39:04.445032,Systematic,Late (101-150),61,0.4621212121212121,0.5,0
456789,133,atmosphere,atmosphere,False,,65,atmosphere and atmosphere should create pressure or climate,True,success,1,2.895263195037842,1754771947.340438,2025-08-09 22:39:07.340439,Systematic,Late (101-150),61,0.45864661654135336,0.4,1
456789,134,sun,atmosphere,True,aurora,65,sun and atmosphere should create greenhouse effect or weather,False,failure,1,6.50518798828125,1754771950.9503129,2025-08-09 22:39:10.950317,Systematic,Late (101-150),62,0.4626865671641791,0.5,0
456789,135,storm,ocean,True,wave,65,storm and ocean should create tsunami,True,success,1,3.3946051597595215,1754771954.345116,2025-08-09 22:39:14.345117,Systematic,Late (101-150),63,0.4666666666666667,0.5,0
456789,136,wave,wave,False,,66,wave and wave should create tsunami,True,success,2,3.1768271923065186,1754771957.5220711,2025-08-09 22:39:17.522072,Systematic,Late (101-150),63,0.4632352941176471,0.5,1
456789,137,wave,wind,False,,66,wave and wind should create tsunami or tide,True,failure,1,6.670423984527588,1754771961.015669,2025-08-09 22:39:21.015670,Systematic,Late (101-150),63,0.45985401459854014,0.4,2
456789,138,wave,energy,False,,66,wave and energy should create tsunami or tidal power,True,failure,2,10.04733419418335,1754771964.392572,2025-08-09 22:39:24.392573,Systematic,Late (101-150),63,0.45652173913043476,0.3,3
456789,139,rain,rain,True,flood,66,rain and rain should create flood,True,failure,3,12.841506958007812,1754771967.1867971,2025-08-09 22:39:27.186799,Systematic,Late (101-150),64,0.460431654676259,0.4,0
456789,140,storm,storm,False,,67,storm and storm should create hurricane or superstorm,True,success,1,3.3179540634155273,1754771970.504907,2025-08-09 22:39:30.504909,Systematic,Late (101-150),64,0.45714285714285713,0.4,1
456789,141,lightning,lightning,False,,67,lightning and lightning should create thunderstorm or electricity,True,failure,1,6.290191888809204,1754771973.4771042,2025-08-09 22:39:33.477106,Systematic,Late (101-150),64,0.45390070921985815,0.4,2
456789,142,prism,sun,False,,67,prism and sun should create spectrum or laser,True,failure,2,9.385341882705688,1754771976.572264,2025-08-09 22:39:36.572265,Systematic,Late (101-150),64,0.4507042253521127,0.3,3
456789,143,prism,energy,False,,67,prism and energy should create laser,True,failure,3,13.296505689620972,1754771980.4834151,2025-08-09 22:39:40.483417,Systematic,Late (101-150),64,0.44755244755244755,0.3,4
456789,144,glasses,sun,True,sunglasses,67,glasses and sun should create sunglasses,True,failure,4,16.07723903656006,1754771983.264184,2025-08-09 22:39:43.264185,Systematic,Late (101-150),65,0.4513888888888889,0.3,0
456789,145,wave,beach,False,,68,wave and beach should create surfing or erosion,True,success,1,3.0579710006713867,1754771986.322291,2025-08-09 22:39:46.322292,Systematic,Late (101-150),65,0.4482758620689655,0.2,1
456789,146,rainbow,rainbow,True,double rainbow!,68,rainbow and rainbow should create double rainbow,True,failure,1,5.95273494720459,1754771989.217072,2025-08-09 22:39:49.217073,Systematic,Late (101-150),66,0.4520547945205479,0.3,0
456789,147,cloud,mist,False,,69,cloud and mist should create fog,True,success,1,2.9155800342559814,1754771992.1328242,2025-08-09 22:39:52.132825,Systematic,Late (101-150),66,0.4489795918367347,0.3,1
456789,148,cloud,steam,False,,69,cloud and steam should create fog,True,failure,1,7.128308057785034,1754771996.345515,2025-08-09 22:39:56.345516,Systematic,Late (101-150),66,0.44594594594594594,0.3,2
456789,149,sky,smoke,False,,69,sky and smoke should create smog or pollution,True,failure,2,10.060736894607544,1754771999.2780669,2025-08-09 22:39:59.278068,Systematic,Late (101-150),66,0.4429530201342282,0.2,3
456789,150,warmth,sun,False,,69,warmth and sun should create hot or summer,True,failure,3,13.494154930114746,1754772002.711363,2025-08-09 22:40:02.711364,Systematic,Late (101-150),66,0.44,0.2,4
847392,1,fire,water,True,steam,4,Basic combination - fire and water should create steam,True,none,0,,1754836976.927126,2025-08-10 16:42:56.927127,Systematic,Early (1-50),1,1.0,1.0,0
847392,2,air,fire,True,smoke,5,Basic combination - air and fire should create energy,True,success,1,3.1777689456939697,1754836980.104975,2025-08-10 16:43:00.104976,Systematic,Early (1-50),2,1.0,1.0,0
847392,3,earth,water,True,mud,6,Basic combination - earth and water should create mud,True,success,2,2.955544948577881,1754836983.060601,2025-08-10 16:43:03.060602,Systematic,Early (1-50),3,1.0,1.0,0
847392,4,air,water,True,mist,7,Basic combination - air and water might create mist or cloud,True,success,3,2.7778680324554443,1754836985.838563,2025-08-10 16:43:05.838564,Systematic,Early (1-50),4,1.0,1.0,0
847392,5,earth,fire,True,lava,8,Basic combination - earth and fire should create lava,True,success,4,2.702646017074585,1754836988.541332,2025-08-10 16:43:08.541333,Systematic,Early (1-50),5,1.0,1.0,0
847392,6,air,earth,True,dust,9,Basic combination - air and earth should create dust,True,success,5,2.499430894851685,1754836991.040858,2025-08-10 16:43:11.040858,Systematic,Early (1-50),6,1.0,1.0,0
847392,7,lava,air,True,stone,10,"Lava cools when exposed to air, should create stone",True,success,6,4.30336594581604,1754836995.344308,2025-08-10 16:43:15.344309,Systematic,Early (1-50),7,1.0,1.0,0
847392,8,lava,water,True,obsidian,11,"Lava cools rapidly in water, should create obsidian or stone",True,success,7,2.5923960208892822,1754836997.936793,2025-08-10 16:43:17.936794,Systematic,Early (1-50),8,1.0,1.0,0
847392,9,steam,air,False,,12,"Steam rises through air, might create cloud",True,success,8,2.852324962615967,1754837000.789183,2025-08-10 16:43:20.789184,Systematic,Early (1-50),8,0.8888888888888888,0.8888888888888888,1
847392,10,mist,air,False,,12,Mist plus air should create cloud,True,failure,1,5.572757005691528,1754837003.509688,2025-08-10 16:43:23.509690,Systematic,Early (1-50),8,0.8,0.8,2
847392,11,steam,mist,False,,12,"Both are water vapor forms, might combine into cloud",True,failure,2,9.285794734954834,1754837007.222664,2025-08-10 16:43:27.222667,Systematic,Early (1-50),8,0.7272727272727273,0.7,3
847392,12,water,water,True,puddle,12,"Double water might create ocean, sea, or lake",True,failure,3,12.281272888183594,1754837010.218177,2025-08-10 16:43:30.218179,Systematic,Early (1-50),9,0.75,0.7,0
847392,13,puddle,water,True,pond,13,Adding more water to puddle should create pond,True,success,1,2.9425299167633057,1754837013.1607869,2025-08-10 16:43:33.160788,Systematic,Early (1-50),10,0.7692307692307693,0.7,0
847392,14,pond,water,True,lake,14,Adding more water to pond should create lake,True,success,2,4.942847013473511,1754837018.10372,2025-08-10 16:43:38.103721,Systematic,Early (1-50),11,0.7857142857142857,0.7,0
847392,15,lake,water,True,sea,15,Adding more water to lake should create sea or ocean,True,success,3,2.829872131347656,1754837020.933694,2025-08-10 16:43:40.933695,Systematic,Early (1-50),12,0.8,0.7,0
847392,16,sea,water,True,ocean,16,Adding more water to sea should create ocean,True,success,4,2.5048861503601074,1754837023.438667,2025-08-10 16:43:43.438668,Systematic,Early (1-50),13,0.8125,0.7,0
847392,17,earth,earth,True,land,17,Double earth might create land or mountain,True,success,5,2.712833881378174,1754837026.151569,2025-08-10 16:43:46.151570,Systematic,Early (1-50),14,0.8235294117647058,0.7,0
847392,18,fire,fire,True,energy,18,Double fire might create energy or explosion,True,success,6,2.7775321006774902,1754837028.9291892,2025-08-10 16:43:48.929191,Systematic,Early (1-50),15,0.8333333333333334,0.7,0
847392,19,air,air,True,pressure,19,Double air might create wind or pressure,True,success,7,5.329741716384888,1754837034.259017,2025-08-10 16:43:54.259019,Systematic,Early (1-50),16,0.8421052631578947,0.8,0
847392,20,steam,pressure,True,geyser,20,Steam under pressure creates geyser,True,success,8,2.654399871826172,1754837036.913513,2025-08-10 16:43:56.913514,Systematic,Early (1-50),17,0.85,0.9,0
847392,21,energy,air,True,heat,21,Energy in air creates wind,True,success,9,3.008838176727295,1754837039.9224498,2025-08-10 16:43:59.922451,Systematic,Early (1-50),18,0.8571428571428571,1.0,0
847392,22,pressure,earth,False,,22,Pressure on earth creates coal or diamond,True,success,10,2.6279091835021973,1754837042.550434,2025-08-10 16:44:02.550435,Systematic,Early (1-50),18,0.8181818181818182,0.9,1
847392,23,heat,water,False,,22,Heat applied to water creates steam or vapor,True,failure,1,5.384862184524536,1754837045.307412,2025-08-10 16:44:05.307413,Systematic,Early (1-50),18,0.782608695652174,0.8,2
847392,24,mud,fire,True,brick,22,Firing mud creates brick or pottery,True,failure,2,8.670743227005005,1754837048.5932958,2025-08-10 16:44:08.593297,Systematic,Early (1-50),19,0.7916666666666666,0.8,0
847392,25,stone,fire,False,,23,Stone heated by fire creates metal,True,success,1,2.831754207611084,1754837051.425128,2025-08-10 16:44:11.425129,Systematic,Early (1-50),19,0.76,0.7,1
847392,26,stone,stone,True,wall,23,Stones together create wall or mountain,True,failure,1,5.57796311378479,1754837054.171368,2025-08-10 16:44:14.171369,Systematic,Early (1-50),20,0.7692307692307693,0.7,0
847392,27,stone,air,True,sand,24,Stone eroded by air creates sand,True,success,1,3.283449172973633,1754837057.454932,2025-08-10 16:44:17.454933,Systematic,Early (1-50),21,0.7777777777777778,0.7,0
847392,28,sand,fire,True,glass,25,Sand heated by fire creates glass,True,success,2,2.7676029205322266,1754837060.222639,2025-08-10 16:44:20.222640,Systematic,Early (1-50),22,0.7857142857142857,0.7,0
847392,29,land,earth,True,continent,26,More earth on land creates continent,True,success,3,5.5431458950042725,1754837065.76589,2025-08-10 16:44:25.765891,Systematic,Early (1-50),23,0.7931034482758621,0.7,0
847392,30,land,land,False,,27,Multiple lands create continent or mountain,True,success,4,3.2369956970214844,1754837069.0029829,2025-08-10 16:44:29.002984,Systematic,Early (1-50),23,0.7666666666666667,0.6,1
847392,31,earth,pressure,False,,27,Earth under pressure creates coal or diamond,False,failure,1,5.981316804885864,1754837071.747232,2025-08-10 16:44:31.747233,Systematic,Early (1-50),23,0.7419354838709677,0.5,2
847392,32,stone,pressure,True,granite,27,Stone under pressure creates diamond,True,failure,2,9.034390926361084,1754837074.800411,2025-08-10 16:44:34.800413,Systematic,Early (1-50),24,0.75,0.6,0
847392,33,energy,earth,False,,28,Energy in earth creates earthquake,True,success,1,3.116576910018921,1754837077.917061,2025-08-10 16:44:37.917062,Systematic,Early (1-50),24,0.7272727272727273,0.6,1
847392,34,smoke,air,False,,28,Smoke dispersing in air creates fog or cloud,True,failure,1,6.213258981704712,1754837081.0137448,2025-08-10 16:44:41.013746,Systematic,Early (1-50),24,0.7058823529411765,0.5,2
847392,35,smoke,water,False,,28,Smoke mixed with water creates fog,True,failure,2,9.228381156921388,1754837084.028867,2025-08-10 16:44:44.028868,Systematic,Early (1-50),24,0.6857142857142857,0.5,3
847392,36,mist,smoke,False,,28,Mist and smoke together create fog,True,failure,3,13.551366090774536,1754837088.351865,2025-08-10 16:44:48.351866,Systematic,Early (1-50),24,0.6666666666666666,0.4,4
847392,37,energy,water,False,,28,Energy applied to water creates life or motion,True,failure,4,16.537585020065308,1754837091.338067,2025-08-10 16:44:51.338068,Systematic,Early (1-50),24,0.6486486486486487,0.3,5
847392,38,mud,energy,False,,28,Energy in mud creates life or primordial soup,True,failure,5,19.696829080581665,1754837094.497331,2025-08-10 16:44:54.497332,Systematic,Early (1-50),24,0.631578947368421,0.2,6
847392,39,ocean,energy,False,,28,Energy in ocean creates life or primordial soup,True,failure,6,22.820559978485107,1754837097.621047,2025-08-10 16:44:57.621048,Systematic,Early (1-50),24,0.6153846153846154,0.1,7
847392,40,earth,energy,False,,28,Energy in earth creates earthquake or life,False,failure,7,25.80013108253479,1754837100.600563,2025-08-10 16:45:00.600564,Systematic,Early (1-50),24,0.6,0.1,8
847392,41,sand,water,True,beach,28,Sand mixed with water creates beach or sandcastle,True,failure,8,29.268743991851807,1754837104.06927,2025-08-10 16:45:04.069271,Systematic,Early (1-50),25,0.6097560975609756,0.2,0
847392,42,sand,sand,True,desert,29,Multiple sand creates desert,True,success,1,2.8727867603302,1754837106.9421551,2025-08-10 16:45:06.942156,Systematic,Early (1-50),26,0.6190476190476191,0.2,0
